"","name","dict"
"gregtech:meta_item_1:17943","gcyl:meta_screw:196","screwNitinolA"
"gregtech:meta_item_1:17963","gcyl:meta_screw:291","screwEnderium"
"gregtech:meta_item_1:17965","Missing[]","Missing[]"
"gregtech:meta_item_1:17977","Missing[]","Missing[]"
"gregtech:meta_item_1:17979","Missing[]","Missing[]"
"gregtech:meta_item_1:17980","Missing[]","Missing[]"
"gregtech:meta_item_1:17981","Missing[]","Missing[]"
"gregtech:meta_item_1:17982","gcyl:meta_screw:186","screwHastelloyN"
"gregtech:meta_item_1:17983","gcyl:meta_screw:276","screwStaballoy"
"gregtech:meta_item_1:17984","gregtech:meta_screw:2037","screwPotin"
"gregtech:meta_item_1:17985","gcyl:meta_screw:785","screwMaragingSteelA"
"gregtech:meta_item_1:17986","gcyl:meta_screw:1091","screwInconelA"
"gregtech:meta_item_1:17987","Missing[]","Missing[]"
"gregtech:meta_item_1:17989","gcyl:meta_screw:20","screwEglinSteel"
"gregtech:meta_item_1:17993","gregtech:meta_screw:127","screwNeutronium"
"gregtech:meta_item_1:18001","gregtech:meta_ring:2","ringAluminium"
"gregtech:meta_item_1:18016","gregtech:meta_ring:22","ringChrome"
"gregtech:meta_item_1:18032","gregtech:meta_ring:50","ringIridium"
"gregtech:meta_item_1:18033","gregtech:meta_ring:51","ringIron"
"gregtech:meta_item_1:18043","gregtech:meta_ring:27","ringDarmstadtium"
"gregtech:meta_item_1:18047","gregtech:meta_ring:75","ringOsmium"
"gregtech:meta_item_1:18071","gregtech:meta_ring:112","ringTin"
"gregtech:meta_item_1:18072","gregtech:meta_ring:113","ringTitanium"
"gregtech:meta_item_1:18094","Missing[]","Missing[]"
"gregtech:meta_item_1:18095","gregtech:meta_ring:260","ringBronze"
"gregtech:meta_item_1:18126","Missing[]","Missing[]"
"gregtech:meta_item_1:18140","Missing[]","Missing[]"
"gregtech:meta_item_1:18141","Missing[]","Missing[]"
"gregtech:meta_item_1:18152","gregtech:meta_ring:1068","ringRubber"
"gregtech:meta_item_1:18183","gregtech:meta_ring:323","ringStainlessSteel"
"gregtech:meta_item_1:18184","gregtech:meta_ring:324","ringSteel"
"gregtech:meta_item_1:18197","gregtech:meta_ring:335","ringWroughtIron"
"gregtech:meta_item_1:18235","gregtech:meta_ring:2013","ringTungstenSteel"
"gregtech:meta_item_1:18298","Missing[]","Missing[]"
"gregtech:meta_item_1:18302","gregtech:meta_ring:2516","ringHssg"
"gregtech:meta_item_1:18303","gregtech:meta_ring:2519","ringHsse"
"gregtech:meta_item_1:18311","gregtech:meta_ring:128","ringTritanium"
"gregtech:meta_item_1:18312","gregtech:meta_ring:129","ringDuranium"
"gregtech:meta_item_1:18325","Missing[]","Missing[]"
"gregtech:meta_item_1:18391","gregtech:meta_ring:1000","ringSiliconeRubber"
"gregtech:meta_item_1:18398","gregtech:meta_ring:1004","ringStyreneButadieneRubber"
"gregtech:meta_item_1:18671","gcyl:meta_ring:911","ringCosmicNeutronium"
"gregtech:meta_item_1:18682","gcyl:meta_ring:188","ringHeavyQuarkDegenerateMatter"
"gregtech:meta_item_1:18683","gcyl:meta_ring:192","ringMetastableHassium"
"gregtech:meta_item_1:18706","gcyl:meta_ring:189","ringMetastableFlerovium"
"gregtech:meta_item_1:18707","gcyl:meta_ring:201","ringMetastableOganesson"
"gregtech:meta_item_1:18710","gcyl:meta_ring:25","ringLithiumTitanate"
"gregtech:meta_item_1:18714","gcyl:meta_ring:172","ringTaranium"
"gregtech:meta_item_1:18715","gcyl:meta_ring:194","ringTriniumTitanium"
"gregtech:meta_item_1:18716","gcyl:meta_ring:202","ringProtoAdamantium"
"gregtech:meta_item_1:18717","gcyl:meta_ring:193","ringVibranium"
"gregtech:meta_item_1:18718","gcyl:meta_ring:48","ringAdamantium"
"gregtech:meta_item_1:18719","Missing[]","Missing[]"
"gregtech:meta_item_1:18720","gcyl:meta_ring:44","ringHdcs"
"gregtech:meta_item_1:18721","gcyl:meta_ring:49","ringCinobite"
"gregtech:meta_item_1:18731","gcyl:meta_ring:290","ringHastelloyk243"
"gregtech:meta_item_1:18732","gcyl:meta_ring:274","ringHastelloyx78"
"gregtech:meta_item_1:18733","gcyl:meta_ring:17","ringEnrichedNaquadahAlloy"
"gregtech:meta_item_1:18735","gregtech:meta_ring:12","ringBohrium"
"gregtech:meta_item_1:18736","gregtech:meta_ring:97","ringSeaborgium"
"gregtech:meta_item_1:18850","Missing[]","Missing[]"
"gregtech:meta_item_1:18851","gcyl:meta_ring:187","ringLafium"
"gregtech:meta_item_1:18852","gcyl:meta_ring:21","ringPikyonium"
"gregtech:meta_item_1:18853","gcyl:meta_ring:18","ringInconelB"
"gregtech:meta_item_1:18854","gcyl:meta_ring:191","ringTitanSteel"
"gregtech:meta_item_1:18855","Missing[]","Missing[]"
"gregtech:meta_item_1:18856","gcyl:meta_ring:174","ringBlackTitanium"
"gregtech:meta_item_1:18857","gcyl:meta_ring:47","ringQuantum"
"gregtech:meta_item_1:18858","Missing[]","Missing[]"
"gregtech:meta_item_1:18993","gregtech:meta_ring:127","ringNeutronium"
"gregtech:meta_item_1:19001","gregtech:meta_foil:2","foilAluminium"
"gregtech:meta_item_1:19006","gregtech:meta_foil:8","foilBarium"
"gregtech:meta_item_1:19011","gregtech:meta_foil:16","foilCalcium"
"gregtech:meta_item_1:19014","gregtech:meta_foil:20","foilCerium"
"gregtech:meta_item_1:19016","Missing[]","Missing[]"
"gregtech:meta_item_1:19018","gregtech:meta_foil:25","foilCopper"
"gregtech:meta_item_1:19022","gregtech:meta_foil:33","foilEuropium"
"gregtech:meta_item_1:19026","gregtech:meta_foil:41","foilGold"
"gregtech:meta_item_1:19032","gregtech:meta_foil:50","foilIridium"
"gregtech:meta_item_1:19033","gregtech:meta_foil:51","foilIron"
"gregtech:meta_item_1:19035","gregtech:meta_foil:55","foilLead"
"gregtech:meta_item_1:19039","gregtech:meta_foil:61","foilManganese"
"gregtech:meta_item_1:19041","gregtech:meta_foil:64","foilMolybdenum"
"gregtech:meta_item_1:19043","Missing[]","Missing[]"
"gregtech:meta_item_1:19047","gregtech:meta_foil:75","foilOsmium"
"gregtech:meta_item_1:19049","gregtech:meta_foil:77","foilPalladium"
"gregtech:meta_item_1:19051","gregtech:meta_foil:80","foilPlatinum"
"gregtech:meta_item_1:19052","Missing[]","Missing[]"
"gregtech:meta_item_1:19059","Missing[]","Missing[]"
"gregtech:meta_item_1:19061","gregtech:meta_foil:99","foilSilicon"
"gregtech:meta_item_1:19062","gregtech:meta_foil:100","foilSilver"
"gregtech:meta_item_1:19071","gregtech:meta_foil:112","foilTin"
"gregtech:meta_item_1:19072","gregtech:meta_foil:113","foilTitanium"
"gregtech:meta_item_1:19074","gregtech:meta_foil:115","foilTungsten"
"gregtech:meta_item_1:19079","gregtech:meta_foil:122","foilZinc"
"gregtech:meta_item_1:19087","gregtech:meta_foil:252","foilAnnealedCopper"
"gregtech:meta_item_1:19094","Missing[]","Missing[]"
"gregtech:meta_item_1:19095","gregtech:meta_foil:260","foilBronze"
"gregtech:meta_item_1:19109","gregtech:meta_foil:274","foilCupronickel"
"gregtech:meta_item_1:19112","gregtech:meta_foil:277","foilElectrum"
"gregtech:meta_item_1:19126","Missing[]","Missing[]"
"gregtech:meta_item_1:19129","Missing[]","Missing[]"
"gregtech:meta_item_1:19135","gregtech:meta_foil:296","foilNiobiumTitanium"
"gregtech:meta_item_1:19141","Missing[]","Missing[]"
"gregtech:meta_item_1:19142","Missing[]","Missing[]"
"gregtech:meta_item_1:19144","Missing[]","Missing[]"
"gregtech:meta_item_1:19145","Missing[]","Missing[]"
"gregtech:meta_item_1:19152","Missing[]","Missing[]"
"gregtech:meta_item_1:19180","Missing[]","Missing[]"
"gregtech:meta_item_1:19183","gregtech:meta_foil:323","foilStainlessSteel"
"gregtech:meta_item_1:19184","gregtech:meta_foil:324","foilSteel"
"gregtech:meta_item_1:19189","gregtech:meta_foil:328","foilTinAlloy"
"gregtech:meta_item_1:19192","Missing[]","Missing[]"
"gregtech:meta_item_1:19195","gregtech:meta_foil:334","foilVanadiumGallium"
"gregtech:meta_item_1:19197","gregtech:meta_foil:335","foilWroughtIron"
"gregtech:meta_item_1:19200","gregtech:meta_foil:338","foilYttriumBariumCuprate"
"gregtech:meta_item_1:19205","gregtech:meta_foil:342","foilGraphene"
"gregtech:meta_item_1:19207","gregtech:meta_foil:344","foilOsmiridium"
"gregtech:meta_item_1:19227","Missing[]","Missing[]"
"gregtech:meta_item_1:19228","Missing[]","Missing[]"
"gregtech:meta_item_1:19229","Missing[]","Missing[]"
"gregtech:meta_item_1:19230","Missing[]","Missing[]"
"gregtech:meta_item_1:19235","gregtech:meta_foil:2013","foilTungstenSteel"
"gregtech:meta_item_1:19237","gregtech:meta_foil:2517","foilRedAlloy"
"gregtech:meta_item_1:19238","Missing[]","Missing[]"
"gregtech:meta_item_1:19297","Missing[]","Missing[]"
"gregtech:meta_item_1:19298","Missing[]","Missing[]"
"gregtech:meta_item_1:19299","Missing[]","Missing[]"
"gregtech:meta_item_1:19300","gregtech:meta_foil:396","foilTungstenCarbide"
"gregtech:meta_item_1:19301","gregtech:meta_foil:2036","foilVanadiumSteel"
"gregtech:meta_item_1:19302","gregtech:meta_foil:2516","foilHssg"
"gregtech:meta_item_1:19303","Missing[]","Missing[]"
"gregtech:meta_item_1:19304","gregtech:meta_foil:2520","foilHsss"
"gregtech:meta_item_1:19307","gregtech:meta_foil:124","foilNaquadah"
"gregtech:meta_item_1:19308","gregtech:meta_foil:2042","foilNaquadahAlloy"
"gregtech:meta_item_1:19309","gregtech:meta_foil:125","foilNaquadahEnriched"
"gregtech:meta_item_1:19311","gregtech:meta_foil:128","foilTritanium"
"gregtech:meta_item_1:19312","gregtech:meta_foil:129","foilDuranium"
"gregtech:meta_item_1:19391","Missing[]","Missing[]"
"gregtech:meta_item_1:19395","gcyl:meta_foil:61","foilPolystyrene"
"gregtech:meta_item_1:19411","Missing[]","Missing[]"
"gregtech:meta_item_1:19470","gregtech:meta_foil:1006","foilReinforcedEpoxyResin"
"gregtech:meta_item_1:19520","Missing[]","Missing[]"
"gregtech:meta_item_1:19521","gcyl:meta_foil:16","foilChaosalloy"
"gregtech:meta_item_1:19671","gcyl:meta_foil:911","foilCosmicNeutronium"
"gregtech:meta_item_1:19682","gcyl:meta_foil:188","foilHeavyQuarkDegenerateMatter"
"gregtech:meta_item_1:19683","gcyl:meta_foil:192","foilMetastableHassium"
"gregtech:meta_item_1:19692","gcyl:meta_foil:53","foilPedot"
"gregtech:meta_item_1:19697","gcyl:meta_foil:52","foilBariumTitanate"
"gregtech:meta_item_1:19699","gcyl:meta_foil:784","foilThoriaDopedTungsten"
"gregtech:meta_item_1:19706","gcyl:meta_foil:189","foilMetastableFlerovium"
"gregtech:meta_item_1:19707","gcyl:meta_foil:201","foilMetastableOganesson"
"gregtech:meta_item_1:19709","gcyl:meta_foil:26","foilCarbonNanotubes"
"gregtech:meta_item_1:19710","gcyl:meta_foil:25","foilLithiumTitanate"
"gregtech:meta_item_1:19714","gcyl:meta_foil:172","foilTaranium"
"gregtech:meta_item_1:19715","gcyl:meta_foil:194","foilTriniumTitanium"
"gregtech:meta_item_1:19716","gcyl:meta_foil:202","foilProtoAdamantium"
"gregtech:meta_item_1:19717","gcyl:meta_foil:193","foilVibranium"
"gregtech:meta_item_1:19718","gcyl:meta_foil:48","foilAdamantium"
"gregtech:meta_item_1:19719","gregtech:meta_foil:130","foilTrinium"
"gregtech:meta_item_1:19720","gcyl:meta_foil:44","foilHdcs"
"gregtech:meta_item_1:19721","gcyl:meta_foil:49","foilCinobite"
"gregtech:meta_item_1:19728","gcyl:meta_foil:175","foilFullerenePolymerMatrix"
"gregtech:meta_item_1:19729","gcyl:meta_foil:176","foilZylon"
"gregtech:meta_item_1:19730","gcyl:meta_foil:23","foilPolyetheretherketone"
"gregtech:meta_item_1:19731","Missing[]","Missing[]"
"gregtech:meta_item_1:19732","gcyl:meta_foil:274","foilHastelloyx78"
"gregtech:meta_item_1:19733","gcyl:meta_foil:17","foilEnrichedNaquadahAlloy"
"gregtech:meta_item_1:19734","gcyl:meta_foil:275","foilIncoloy813"
"gregtech:meta_item_1:19735","gregtech:meta_foil:12","foilBohrium"
"gregtech:meta_item_1:19736","gregtech:meta_foil:97","foilSeaborgium"
"gregtech:meta_item_1:19742","gregtech:meta_foil:29","foilDubnium"
"gregtech:meta_item_1:19743","gregtech:meta_foil:94","foilRutherfordium"
"gregtech:meta_item_1:19755","gcyl:meta_foil:910","foilAbyssalAlloy"
"gregtech:meta_item_1:19761","gregtech:meta_foil:110","foilThallium"
"gregtech:meta_item_1:19763","gregtech:meta_foil:89","foilRhenium"
"gregtech:meta_item_1:19780","Missing[]","Missing[]"
"gregtech:meta_item_1:19786","Missing[]","Missing[]"
"gregtech:meta_item_1:19791","Missing[]","Missing[]"
"gregtech:meta_item_1:19797","gregtech:meta_foil:17","foilCalifornium"
"gregtech:meta_item_1:19801","Missing[]","Missing[]"
"gregtech:meta_item_1:19807","Missing[]","Missing[]"
"gregtech:meta_item_1:19814","gregtech:meta_foil:132","foilPlutonium"
"gregtech:meta_item_1:19818","Missing[]","Missing[]"
"gregtech:meta_item_1:19822","Missing[]","Missing[]"
"gregtech:meta_item_1:19824","Missing[]","Missing[]"
"gregtech:meta_item_1:19840","gregtech:meta_foil:1010","foilPolybenzimidazole"
"gregtech:meta_item_1:19850","Missing[]","Missing[]"
"gregtech:meta_item_1:19851","gcyl:meta_foil:187","foilLafium"
"gregtech:meta_item_1:19852","gcyl:meta_foil:21","foilPikyonium"
"gregtech:meta_item_1:19853","gcyl:meta_foil:18","foilInconelB"
"gregtech:meta_item_1:19854","gcyl:meta_foil:191","foilTitanSteel"
"gregtech:meta_item_1:19855","Missing[]","Missing[]"
"gregtech:meta_item_1:19856","gcyl:meta_foil:174","foilBlackTitanium"
"gregtech:meta_item_1:19857","gcyl:meta_foil:47","foilQuantum"
"gregtech:meta_item_1:19858","gregtech:meta_foil:310","foilRuridit"
"gregtech:meta_item_1:19859","Missing[]","Missing[]"
"gregtech:meta_item_1:19869","gregtech:meta_foil:90","foilRhodium"
"gregtech:meta_item_1:19883","gregtech:meta_foil:93","foilRuthenium"
"gregtech:meta_item_1:19905","Missing[]","Missing[]"
"gregtech:meta_item_1:19912","Missing[]","Missing[]"
"gregtech:meta_item_1:19940","Missing[]","Missing[]"
"gregtech:meta_item_1:19941","Missing[]","Missing[]"
"gregtech:meta_item_1:19942","Missing[]","Missing[]"
"gregtech:meta_item_1:19943","Missing[]","Missing[]"
"gregtech:meta_item_1:19963","Missing[]","Missing[]"
"gregtech:meta_item_1:19965","Missing[]","Missing[]"
"gregtech:meta_item_1:19977","Missing[]","Missing[]"
"gregtech:meta_item_1:19979","Missing[]","Missing[]"
"gregtech:meta_item_1:19980","Missing[]","Missing[]"
"gregtech:meta_item_1:19981","Missing[]","Missing[]"
"gregtech:meta_item_1:19982","Missing[]","Missing[]"
"gregtech:meta_item_1:19983","Missing[]","Missing[]"
"gregtech:meta_item_1:19984","Missing[]","Missing[]"
"gregtech:meta_item_1:19985","Missing[]","Missing[]"
"gregtech:meta_item_1:19986","Missing[]","Missing[]"
"gregtech:meta_item_1:19987","Missing[]","Missing[]"
"gregtech:meta_item_1:19989","Missing[]","Missing[]"
"gregtech:meta_item_1:19993","gregtech:meta_foil:127","foilNeutronium"
"gregtech:meta_item_1:32000","gregtech:meta_item_1:0",""
"gregtech:meta_item_1:32001","gregtech:meta_item_1:1",""
"gregtech:meta_item_1:32002","gregtech:meta_item_1:2",""
"gregtech:meta_item_1:32003","gregtech:meta_item_1:3",""
"gregtech:meta_item_1:32004","gregtech:meta_item_1:4",""
"gregtech:meta_item_1:32005","gregtech:meta_item_1:5",""
"gregtech:meta_item_1:32006","gregtech:meta_item_1:6",""
"gregtech:meta_item_1:32007","gregtech:meta_item_1:7",""
"gregtech:meta_item_1:32008","gregtech:meta_item_1:8",""
"gregtech:meta_item_1:32009","gregtech:meta_item_1:9",""
"gregtech:meta_item_1:32010","gregtech:meta_item_1:10",""
"gregtech:meta_item_1:32102","gregtech:meta_item_1:292",""
"gregtech:meta_item_1:32103","gregtech:meta_item_1:293",""
"gregtech:meta_item_1:32300","gregtech:meta_item_1:11",""
"gregtech:meta_item_1:32301","gregtech:meta_item_1:12",""
"gregtech:meta_item_1:32303","gregtech:meta_item_1:13",""
"gregtech:meta_item_1:32304","gregtech:meta_item_1:14",""
"gregtech:meta_item_1:32305","gregtech:meta_item_1:15",""
"gregtech:meta_item_1:32306","gregtech:meta_item_1:16",""
"gregtech:meta_item_1:32307","gregtech:meta_item_1:17",""
"gregtech:meta_item_1:32308","gregtech:meta_item_1:18",""
"gregtech:meta_item_1:32309","gregtech:meta_item_1:19",""
"gregtech:meta_item_1:32313","gregtech:meta_item_1:20",""
"gregtech:meta_item_1:32314","gregtech:meta_item_1:21",""
"gregtech:meta_item_1:32315","gregtech:meta_item_1:22",""
"gregtech:meta_item_1:32317","gregtech:meta_item_1:23",""
"gregtech:meta_item_1:32318","gregtech:meta_item_1:24",""
"gregtech:meta_item_1:32350","gregtech:meta_item_1:31",""
"gregtech:meta_item_1:32351","gregtech:meta_item_1:32",""
"gregtech:meta_item_1:32352","gregtech:meta_item_1:33",""
"gregtech:meta_item_1:32353","gregtech:meta_item_1:34",""
"gregtech:meta_item_1:32354","gregtech:meta_item_1:35",""
"gregtech:meta_item_1:32355","gregtech:meta_item_1:36",""
"gregtech:meta_item_1:32356","gregtech:meta_item_1:37",""
"gregtech:meta_item_1:32358","gregtech:meta_item_1:38",""
"gregtech:meta_item_1:32359","gregtech:meta_item_1:39",""
"gregtech:meta_item_1:32360","Missing[]","Missing[]"
"gregtech:meta_item_1:32361","gregtech:meta_item_1:41",""
"gregtech:meta_item_1:32363","gregtech:meta_item_1:43",""
"gregtech:meta_item_1:32364","Missing[]","Missing[]"
"gregtech:meta_item_1:32365","Missing[]","Missing[]"
"gregtech:meta_item_1:32366","Missing[]","Missing[]"
"gregtech:meta_item_1:32367","Missing[]","Missing[]"
"gregtech:meta_item_1:32368","Missing[]","Missing[]"
"gregtech:meta_item_1:32369","Missing[]","Missing[]"
"gregtech:meta_item_1:32370","Missing[]","Missing[]"
"gregtech:meta_item_1:32371","Missing[]","Missing[]"
"gregtech:meta_item_1:32372","gregtech:meta_item_1:52",""
"gregtech:meta_item_1:32373","gregtech:meta_item_1:53",""
"gregtech:meta_item_1:32402","gregtech:meta_item_1:61",""
"gregtech:meta_item_1:32405","gregtech:meta_item_1:80",""
"gregtech:meta_item_1:32406","gregtech:meta_item_1:84",""
"gregtech:meta_item_1:32430","gregtech:meta_item_1:62",""
"gregtech:meta_item_1:32432","gregtech:meta_item_1:63",""
"gregtech:meta_item_1:32434","gregtech:meta_item_1:64",""
"gregtech:meta_item_1:32436","gregtech:meta_item_1:65",""
"gregtech:meta_item_1:32438","gregtech:meta_item_1:66",""
"gregtech:meta_item_1:32440","gregtech:meta_item_1:67",""
"gregtech:meta_item_1:32442","gregtech:meta_item_1:68",""
"gregtech:meta_item_1:32444","gregtech:meta_item_1:69",""
"gregtech:meta_item_1:32446","gregtech:meta_item_1:70",""
"gregtech:meta_item_1:32448","gregtech:meta_item_1:71",""
"gregtech:meta_item_1:32450","gregtech:meta_item_1:72",""
"gregtech:meta_item_1:32452","gregtech:meta_item_1:73",""
"gregtech:meta_item_1:32454","gregtech:meta_item_1:74",""
"gregtech:meta_item_1:32456","gregtech:meta_item_1:75",""
"gregtech:meta_item_1:32458","gregtech:meta_item_1:76",""
"gregtech:meta_item_1:32460","gregtech:meta_item_1:77",""
"gregtech:meta_item_1:32471","gregtech:meta_item_1:89",""
"gregtech:meta_item_1:32473","gregtech:meta_item_1:90",""
"gregtech:meta_item_1:32476","gregtech:meta_item_1:91",""
"gregtech:meta_item_1:32477","gregtech:meta_item_1:92",""
"gregtech:meta_item_1:32499","Missing[]","Missing[]"
"gregtech:meta_item_1:32500","gregtech:meta_item_1:717",""
"gregtech:meta_item_1:32501","gregtech:meta_item_1:718",""
"gregtech:meta_item_1:32502","gregtech:meta_item_1:719",""
"gregtech:meta_item_1:32510","Missing[]","Missing[]"
"gregtech:meta_item_1:32511","Missing[]","Missing[]"
"gregtech:meta_item_1:32517","Missing[]","Missing[]"
"gregtech:meta_item_1:32518","Missing[]","Missing[]"
"gregtech:meta_item_1:32519","Missing[]","Missing[]"
"gregtech:meta_item_1:32520","Missing[]","Missing[]"
"gregtech:meta_item_1:32521","Missing[]","Missing[]"
"gregtech:meta_item_1:32527","Missing[]","Missing[]"
"gregtech:meta_item_1:32528","Missing[]","Missing[]"
"gregtech:meta_item_1:32529","Missing[]","Missing[]"
"gregtech:meta_item_1:32530","Missing[]","Missing[]"
"gregtech:meta_item_1:32531","Missing[]","Missing[]"
"gregtech:meta_item_1:32537","Missing[]","Missing[]"
"gregtech:meta_item_1:32538","Missing[]","Missing[]"
"gregtech:meta_item_1:32539","Missing[]","Missing[]"
"gregtech:meta_item_1:32597","Missing[]","Missing[]"
"gregtech:meta_item_1:32598","Missing[]","Missing[]"
"gregtech:meta_item_1:32599","Missing[]","Missing[]"
"gregtech:meta_item_1:32600","Missing[]","Missing[]"
"gregtech:meta_item_1:32601","Missing[]","Missing[]"
"gregtech:meta_item_1:32602","Missing[]","Missing[]"
"gregtech:meta_item_1:32603","Missing[]","Missing[]"
"gregtech:meta_item_1:32604","Missing[]","Missing[]"
"gregtech:meta_item_1:32606","Missing[]","Missing[]"
"gregtech:meta_item_1:32607","Missing[]","Missing[]"
"gregtech:meta_item_1:32608","Missing[]","Missing[]"
