"Registry name","Meta/dmg","Display name","Ore Dict Keys","NBT"
"gregtech:meta_item_2",23357,"Flawed Coal Coke","gemFlawedCoke",""
"gregtech:meta_item_2",23525,"Flawed Aquamarine","gemFlawedAquamarine",""
"gregtech:meta_item_2",23696,"Flawed Lead Zirconate Titanate","gemFlawedLeadZirconateTitanate",""
"gregtech:meta_item_2",23713,"Flawed Zircon","gemFlawedZircon",""
"gregtech:meta_item_2",23867,"Flawed Rhodium Salt","gemFlawedRhodiumSalt",""
"gregtech:meta_item_2",23910,"Flawed Prasiolite","gemFlawedPrasiolite",""
"gregtech:meta_item_2",23911,"Flawed Cubic Zirconia","gemFlawedCubicZirconia",""
"gregtech:meta_item_2",23913,"Flawed Magneto Resonatic","gemFlawedMagnetoResonatic",""
"gregtech:meta_item_2",24085,"Flawless Almandine","gemFlawlessAlmandine",""
"gregtech:meta_item_2",24092,"Flawless Blue Topaz","gemFlawlessBlueTopaz",""
"gregtech:meta_item_2",24103,"Flawless Cinnabar","gemFlawlessCinnabar",""
"gregtech:meta_item_2",24106,"Flawless Coal","gemFlawlessCoal",""
"gregtech:meta_item_2",24111,"Flawless Diamond","gemFlawlessDiamond",""
"gregtech:meta_item_2",24113,"Flawless Emerald","gemFlawlessEmerald",""
"gregtech:meta_item_2",24117,"Flawless Green Sapphire","gemFlawlessGreenSapphire",""
"gregtech:meta_item_2",24122,"Flawless Rutile","gemFlawlessRutile",""
"gregtech:meta_item_2",24128,"Flawless Lazurite","gemFlawlessLazurite",""
"gregtech:meta_item_2",24154,"Flawless Ruby","gemFlawlessRuby",""
"gregtech:meta_item_2",24157,"Flawless Sapphire","gemFlawlessSapphire",""
"gregtech:meta_item_2",24161,"Flawless Sodalite","gemFlawlessSodalite",""
"gregtech:meta_item_2",24187,"Flawless Tanzanite","gemFlawlessTanzanite",""
"gregtech:meta_item_2",24190,"Flawless Topaz","gemFlawlessTopaz",""
"gregtech:meta_item_2",24201,"Flawless Nether Quartz","gemFlawlessNetherQuartz",""
"gregtech:meta_item_2",24202,"Flawless Certus Quartz","gemFlawlessCertusQuartz",""
"gregtech:meta_item_2",24203,"Flawless Quartzite","gemFlawlessQuartzite",""
"gregtech:meta_item_2",24206,"Flawless Jasper","gemFlawlessJasper",""
"gregtech:meta_item_2",24209,"Flawless Glass Crystal","gemFlawlessGlass",""
"gregtech:meta_item_2",24211,"Flawless Lignite Coal","gemFlawlessLignite",""
"gregtech:meta_item_2",24212,"Flawless Olivine","gemFlawlessOlivine",""
"gregtech:meta_item_2",24213,"Flawless Opal","gemFlawlessOpal",""
"gregtech:meta_item_2",24214,"Flawless Amethyst","gemFlawlessAmethyst",""
"gregtech:meta_item_2",24216,"Flawless Lapis","gemFlawlessLapis",""
"gregtech:meta_item_2",24226,"Flawless Apatite","gemFlawlessApatite",""
"gregtech:meta_item_2",24243,"Flawless Red Garnet","gemFlawlessGarnetRed",""
"gregtech:meta_item_2",24244,"Flawless Yellow Garnet","gemFlawlessGarnetYellow",""
"gregtech:meta_item_2",24247,"Flawless Vinteum","gemFlawlessVinteum",""
"gregtech:meta_item_2",24281,"Flawless Monazite","gemFlawlessMonazite",""
"gregtech:meta_item_2",24357,"Flawless Coal Coke","gemFlawlessCoke",""
"gregtech:meta_item_2",24525,"Flawless Aquamarine","gemFlawlessAquamarine",""
"gregtech:meta_item_2",24696,"Flawless Lead Zirconate Titanate","gemFlawlessLeadZirconateTitanate",""
"gregtech:meta_item_2",24713,"Flawless Zircon","gemFlawlessZircon",""
"gregtech:meta_item_2",24867,"Flawless Rhodium Salt","gemFlawlessRhodiumSalt",""
"gregtech:meta_item_2",24910,"Flawless Prasiolite","gemFlawlessPrasiolite",""
"gregtech:meta_item_2",24911,"Flawless Cubic Zirconia","gemFlawlessCubicZirconia",""
"gregtech:meta_item_2",24913,"Flawless Magneto Resonatic","gemFlawlessMagnetoResonatic",""
"gregtech:meta_item_2",25085,"Exquisite Almandine","gemExquisiteAlmandine",""
"gregtech:meta_item_2",25092,"Exquisite Blue Topaz","gemExquisiteBlueTopaz",""
"gregtech:meta_item_2",25103,"Exquisite Cinnabar","gemExquisiteCinnabar",""
"gregtech:meta_item_2",25106,"Exquisite Coal","gemExquisiteCoal",""
"gregtech:meta_item_2",25111,"Exquisite Diamond","gemExquisiteDiamond",""
"gregtech:meta_item_2",25113,"Exquisite Emerald","gemExquisiteEmerald",""
"gregtech:meta_item_2",25117,"Exquisite Green Sapphire","gemExquisiteGreenSapphire",""
"gregtech:meta_item_2",25122,"Exquisite Rutile","gemExquisiteRutile",""
"gregtech:meta_item_2",25128,"Exquisite Lazurite","gemExquisiteLazurite",""
"gregtech:meta_item_2",25154,"Exquisite Ruby","gemExquisiteRuby",""
"gregtech:meta_item_2",25157,"Exquisite Sapphire","gemExquisiteSapphire",""
"gregtech:meta_item_2",25161,"Exquisite Sodalite","gemExquisiteSodalite",""
"gregtech:meta_item_2",25187,"Exquisite Tanzanite","gemExquisiteTanzanite",""
"gregtech:meta_item_2",25190,"Exquisite Topaz","gemExquisiteTopaz",""
"gregtech:meta_item_2",25201,"Exquisite Nether Quartz","gemExquisiteNetherQuartz",""
"gregtech:meta_item_2",25202,"Exquisite Certus Quartz","gemExquisiteCertusQuartz",""
"gregtech:meta_item_2",25203,"Exquisite Quartzite","gemExquisiteQuartzite",""
"gregtech:meta_item_2",25206,"Exquisite Jasper","gemExquisiteJasper",""
"gregtech:meta_item_2",25209,"Exquisite Glass Crystal","gemExquisiteGlass",""
"gregtech:meta_item_2",25211,"Exquisite Lignite Coal","gemExquisiteLignite",""
"gregtech:meta_item_2",25212,"Exquisite Olivine","gemExquisiteOlivine",""
"gregtech:meta_item_2",25213,"Exquisite Opal","gemExquisiteOpal",""
"gregtech:meta_item_2",25214,"Exquisite Amethyst","gemExquisiteAmethyst",""
"gregtech:meta_item_2",25216,"Exquisite Lapis","gemExquisiteLapis",""
"gregtech:meta_item_2",25226,"Exquisite Apatite","gemExquisiteApatite",""
"gregtech:meta_item_2",25243,"Exquisite Red Garnet","gemExquisiteGarnetRed",""
"gregtech:meta_item_2",25244,"Exquisite Yellow Garnet","gemExquisiteGarnetYellow",""
"gregtech:meta_item_2",25247,"Exquisite Vinteum","gemExquisiteVinteum",""
"gregtech:meta_item_2",25281,"Exquisite Monazite","gemExquisiteMonazite",""
"gregtech:meta_item_2",25357,"Exquisite Coal Coke","gemExquisiteCoke",""
"gregtech:meta_item_2",25525,"Exquisite Aquamarine","gemExquisiteAquamarine",""
"gregtech:meta_item_2",25696,"Exquisite Lead Zirconate Titanate","gemExquisiteLeadZirconateTitanate",""
"gregtech:meta_item_2",25713,"Exquisite Zircon","gemExquisiteZircon",""
"gregtech:meta_item_2",25867,"Exquisite Rhodium Salt","gemExquisiteRhodiumSalt",""
"gregtech:meta_item_2",25910,"Exquisite Prasiolite","gemExquisitePrasiolite",""
"gregtech:meta_item_2",25911,"Exquisite Cubic Zirconia","gemExquisiteCubicZirconia",""
"gregtech:meta_item_2",25913,"Exquisite Magneto Resonatic","gemExquisiteMagnetoResonatic",""
"gregtech:meta_item_2",26001,"Aluminium Gear","gearAluminium",""
"gregtech:meta_item_2",26016,"Chrome Gear","gearChrome",""
"gregtech:meta_item_2",26017,"Cobalt Gear","gearCobalt",""
"gregtech:meta_item_2",26018,"Copper Gear","gearCopper",""
"gregtech:meta_item_2",26026,"Gold Gear","gearGold",""
"gregtech:meta_item_2",26032,"Iridium Gear","gearIridium",""
"gregtech:meta_item_2",26033,"Iron Gear","gearIron",""
"gregtech:meta_item_2",26035,"Lead Gear","gearLead",""
"gregtech:meta_item_2",26043,"Darmstadtium Gear","gearDarmstadtium",""
"gregtech:meta_item_2",26047,"Osmium Gear","gearOsmium",""
"gregtech:meta_item_2",26049,"Palladium Gear","gearPalladium",""
"gregtech:meta_item_2",26051,"Platinum Gear","gearPlatinum",""
"gregtech:meta_item_2",26059,"Samarium Gear","gearSamarium",""
"gregtech:meta_item_2",26062,"Silver Gear","gearSilver",""
"gregtech:meta_item_2",26071,"Tin Gear","gearTin",""
"gregtech:meta_item_2",26072,"Titanium Gear","gearTitanium",""
"gregtech:meta_item_2",26074,"Tungsten Gear","gearTungsten",""
"gregtech:meta_item_2",26087,"Annealed Copper Gear","gearAnnealedCopper",""
"gregtech:meta_item_2",26094,"Brass Gear","gearBrass",""
"gregtech:meta_item_2",26095,"Bronze Gear","gearBronze",""
"gregtech:meta_item_2",26111,"Diamond Gear","gearDiamond",""
"gregtech:meta_item_2",26112,"Electrum Gear","gearElectrum",""
"gregtech:meta_item_2",26126,"Invar Gear","gearInvar",""
"gregtech:meta_item_2",26129,"Magnalium Gear","gearMagnalium",""
"gregtech:meta_item_2",26135,"Niobium-Titanium Gear","gearNiobiumTitanium",""
"gregtech:meta_item_2",26142,"Epoxy Resin Gear","gearEpoxid",""
"gregtech:meta_item_2",26152,"Rubber Gear","gearRubber",""
"gregtech:meta_item_2",26183,"Stainless Steel Gear","gearStainlessSteel",""
"gregtech:meta_item_2",26184,"Steel Gear","gearSteel",""
"gregtech:meta_item_2",26189,"Tin Alloy Gear","gearTinAlloy",""
"gregtech:meta_item_2",26192,"Ultimet Gear","gearUltimet",""
"gregtech:meta_item_2",26196,"Wood Gear","gearWood",""
"gregtech:meta_item_2",26197,"Wrought Iron Gear","gearWroughtIron",""
"gregtech:meta_item_2",26207,"Osmiridium Gear","gearOsmiridium",""
"gregtech:meta_item_2",26227,"Sterling Silver Gear","gearSterlingSilver",""
"gregtech:meta_item_2",26228,"Rose Gold Gear","gearRoseGold",""
"gregtech:meta_item_2",26229,"Black Bronze Gear","gearBlackBronze",""
"gregtech:meta_item_2",26230,"Bismuth Bronze Gear","gearBismuthBronze",""
"gregtech:meta_item_2",26231,"Black Steel Gear","gearBlackSteel",""
"gregtech:meta_item_2",26232,"Red Steel Gear","gearRedSteel",""
"gregtech:meta_item_2",26233,"Blue Steel Gear","gearBlueSteel",""
"gregtech:meta_item_2",26235,"Tungstensteel Gear","gearTungstenSteel",""
"gregtech:meta_item_2",26238,"Cobalt Brass Gear","gearCobaltBrass",""
"gregtech:meta_item_2",26297,"Magnetic Iron Gear","gearIronMagnetic",""
"gregtech:meta_item_2",26298,"Magnetic Steel Gear","gearSteelMagnetic",""
"gregtech:meta_item_2",26299,"Magnetic Neodymium Gear","gearNeodymiumMagnetic",""
"gregtech:meta_item_2",26300,"Tungstencarbide Gear","gearTungstenCarbide",""
"gregtech:meta_item_2",26301,"Vanadiumsteel Gear","gearVanadiumSteel",""
"gregtech:meta_item_2",26302,"HSS-G Gear","gearHssg",""
"gregtech:meta_item_2",26303,"HSS-E Gear","gearHsse",""
"gregtech:meta_item_2",26304,"HSS-S Gear","gearHsss",""
"gregtech:meta_item_2",26308,"Naquadah Alloy Gear","gearNaquadahAlloy",""
"gregtech:meta_item_2",26310,"Naquadria Gear","gearNaquadria",""
"gregtech:meta_item_2",26311,"Tritanium Gear","gearTritanium",""
"gregtech:meta_item_2",26312,"Duranium Gear","gearDuranium",""
"gregtech:meta_item_2",26391,"Silicone Rubber Gear","gearSiliconRubber",""
"gregtech:meta_item_2",26398,"Styrene-Butadiene Rubber Gear","gearStyreneButadieneRubber",""
"gregtech:meta_item_2",26671,"Cosmic Neutronium Gear","gearCosmicNeutronium",""
"gregtech:meta_item_2",26673,"Quantumchromodynamically Confined Matter Gear","gearQcdConfinedMatter",""
"gregtech:meta_item_2",26682,"Heavy Quark Degenerate Matter Gear","gearHeavyQuarkDegenerateMatter",""
"gregtech:meta_item_2",26683,"Metastable Hassium Gear","gearMetastableHassium",""
"gregtech:meta_item_2",26706,"Metastable Flerovium Gear","gearMetastableFlerovium",""
"gregtech:meta_item_2",26707,"Metastable Oganesson Gear","gearMetastableOganesson",""
"gregtech:meta_item_2",26710,"Lithium Titanate Gear","gearLithiumTitanate",""
"gregtech:meta_item_2",26714,"Taranium Gear","gearTaranium",""
"gregtech:meta_item_2",26715,"Trinium Titanium Gear","gearTriniumTitanium",""
"gregtech:meta_item_2",26716,"Proto Adamantium Gear","gearProtoAdamantium",""
"gregtech:meta_item_2",26717,"Vibranium Gear","gearVibranium",""
"gregtech:meta_item_2",26718,"Adamantium Gear","gearAdamantium",""
"gregtech:meta_item_2",26719,"Trinium Gear","gearTrinium",""
"gregtech:meta_item_2",26720,"High Durability Compound Steel Gear","gearHdcs",""
"gregtech:meta_item_2",26721,"Cinobite Gear","gearCinobite",""
"gregtech:meta_item_2",26731,"Hastelloy K243 Gear","gearHastelloyK243",""
"gregtech:meta_item_2",26732,"Hastelloy X78 Gear","gearHastelloyX78",""
"gregtech:meta_item_2",26733,"Enriched Naquadah Alloy Gear","gearEnrichedNaquadahAlloy",""
"gregtech:meta_item_2",26734,"Incoloy 813 Gear","gearIncoloy813",""
"gregtech:meta_item_2",26735,"Bohrium Gear","gearBohrium",""
"gregtech:meta_item_2",26736,"Seaborgium Gear","gearSeaborgium",""
"gregtech:meta_item_2",26742,"Dubnium Gear","gearDubnium",""
"gregtech:meta_item_2",26743,"Rutherfordium Gear","gearRutherfordium",""
"gregtech:meta_item_2",26755,"Abyssal Alloy Gear","gearAbyssalAlloy",""
"gregtech:meta_item_2",26763,"Rhenium Gear","gearRhenium",""
"gregtech:meta_item_2",26780,"Mendelevium Gear","gearMendelevium",""
"gregtech:meta_item_2",26786,"Fermium Gear","gearFermium",""
"gregtech:meta_item_2",26791,"Einsteinium Gear","gearEinsteinium",""
"gregtech:meta_item_2",26797,"Californium Gear","gearCalifornium",""
"gregtech:meta_item_2",26801,"Berkelium Gear","gearBerkelium",""
"gregtech:meta_item_2",26807,"Curium Gear","gearCurium",""
"gregtech:meta_item_2",26814,"Plutonium Gear","gearPlutoniumRadioactive",""
"gregtech:meta_item_2",26818,"Neptunium Gear","gearNeptunium",""
"gregtech:meta_item_2",26822,"Uranium Gear","gearUraniumRadioactive",""
"gregtech:meta_item_2",26824,"Protactinium Gear","gearProtactinium",""
"gregtech:meta_item_2",26850,"Zeron 100 Gear","gearZeron",""
"gregtech:meta_item_2",26851,"Lafium Gear","gearLafium",""
"gregtech:meta_item_2",26852,"Pikyonium Gear","gearPikyonium",""
"gregtech:meta_item_2",26853,"Inconel 792 Gear","gearInconelB",""
"gregtech:meta_item_2",26854,"Titan Steel Gear","gearTitanSteel",""
"gregtech:meta_item_2",26855,"Tungsten Titanium Carbide Gear","gearTungstenTitaniumCarbide",""
"gregtech:meta_item_2",26856,"Black Titanium Gear","gearBlackTitanium",""
"gregtech:meta_item_2",26857,"Quantum Gear","gearQuantum",""
"gregtech:meta_item_2",26858,"Ruridit Gear","gearRuridit",""
"gregtech:meta_item_2",26859,"Rhodium Plated Palladium Gear","gearRhodiumPlatedPalladium",""
"gregtech:meta_item_2",26869,"Rhodium Gear","gearRhodium",""
"gregtech:meta_item_2",26883,"Ruthenium Gear","gearRuthenium",""
"gregtech:meta_item_2",26905,"Zirconium Carbide Gear","gearZirconiumCarbide",""
"gregtech:meta_item_2",26912,"Zirconium Gear","gearZirconium",""
"gregtech:meta_item_2",26940,"Incoloy MA-956 Gear","gearIncoloyMa",""
"gregtech:meta_item_2",26941,"HG-1223 Gear","gearHgAlloy",""
"gregtech:meta_item_2",26942,"Babbitt Alloy Gear","gearBabbittAlloy",""
"gregtech:meta_item_2",26943,"Nitinol 60 Gear","gearNitinolA",""
"gregtech:meta_item_2",26963,"Enderium Gear","gearEnderium",""
"gregtech:meta_item_2",26977,"Magnetic Samarium Gear","gearSamariumMagnetic",""
"gregtech:meta_item_2",26979,"Talonite Gear","gearTalonite",""
"gregtech:meta_item_2",26980,"Stellite Gear","gearStellite",""
"gregtech:meta_item_2",26981,"Tumbaga Gear","gearTumbaga",""
"gregtech:meta_item_2",26982,"Hastelloy N Gear","gearHastelloyN",""
"gregtech:meta_item_2",26983,"Staballoy Gear","gearStaballoy",""
"gregtech:meta_item_2",26984,"Potin Gear","gearPotin",""
"gregtech:meta_item_2",26985,"Maraging Steel 250 Gear","gearMaragingSteelA",""
"gregtech:meta_item_2",26986,"Inconel 625 Gear","gearInconelA",""
"gregtech:meta_item_2",26987,"Grisium Gear","gearGrisium",""
"gregtech:meta_item_2",26989,"Eglin Steel Gear","gearEglinSteel",""
"gregtech:meta_item_2",26993,"Neutronium Gear","gearNeutronium",""
"gregtech:meta_item_2",32012,"Brick Wooden Form","formWood",""
"gregtech:meta_item_2",32410,"Indigo Dye","dyeBlue",""
"gregtech:meta_item_2",32414,"White Dye","dyeWhite",""
"gregtech:meta_item_2",32415,"Orange Dye","dyeOrange",""
"gregtech:meta_item_2",32416,"Magenta Dye","dyeMagenta",""
"gregtech:meta_item_2",32417,"Light Blue Dye","dyeLightBlue",""
"gregtech:meta_item_2",32418,"Yellow Dye","dyeYellow",""
"gregtech:meta_item_2",32419,"Lime Dye","dyeLime",""
"gregtech:meta_item_2",32420,"Pink Dye","dyePink",""
"gregtech:meta_item_2",32421,"Gray Dye","dyeGray",""
"gregtech:meta_item_2",32422,"Light Gray Dye","dyeLightGray",""
"gregtech:meta_item_2",32423,"Cyan Dye","dyeCyan",""
"gregtech:meta_item_2",32424,"Purple Dye","dyePurple",""
"gregtech:meta_item_2",32425,"Blue Dye","dyeBlue",""
"gregtech:meta_item_2",32426,"Brown Dye","dyeBrown",""
"gregtech:meta_item_2",32427,"Green Dye","dyeGreen",""
"gregtech:meta_item_2",32428,"Red Dye","dyeRed",""
"gregtech:meta_item_2",32429,"Black Dye","dyeBlack",""
"gregtech:meta_item_2",32450,"Vacuum Tube","circuitPrimitive",""
"gregtech:meta_item_2",32487,"Primitive Processor","circuitBasic",""
"gregtech:meta_item_2",32488,"Electronic Processor","circuitBasic",""
"gregtech:meta_item_2",32491,"Micro Assembly","circuitAdvanced",""
"gregtech:meta_item_2",32492,"Nano Processor","circuitAdvanced",""
"gregtech:meta_item_2",32493,"Nano Assembly","circuitExtreme",""
"gregtech:meta_item_2",32494,"Quantum Processor","circuitExtreme",""
"gregtech:meta_item_2",32495,"Data Control Circuit","circuitElite",""
"gregtech:meta_item_2",32496,"Crystalprocessor","circuitElite",""
"gregtech:meta_item_2",32497,"Crystal Assembly","circuitMaster",""
"gregtech:meta_item_2",32498,"Wetware Processor","circuitMaster",""
"gregtech:meta_item_2",32499,"Wetware Assembly","circuitUltimate",""
"gregtech:meta_item_2",32500,"Wetware Computer","circuitSuperconductor",""
"gregtech:meta_item_2",32501,"Wetware Mainframe","circuitInfinite",""
"gregtech:meta_tool",0,"Darmstadtium Sword","craftingToolSword","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",1,"Darmstadtium Pickaxe","craftingToolPickaxe","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",2,"Darmstadtium Shovel","craftingToolShovel","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",3,"Darmstadtium Axe","craftingToolAxe","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",4,"Darmstadtium Hoe","craftingToolHoe","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",5,"Darmstadtium Saw","craftingToolSaw","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",6,"Darmstadtium Hammer","craftingToolHardHammer","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",7,"Darmstadtium Soft Hammer","craftingToolSoftHammer","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",8,"Aluminium Wrench","GTWrench,craftingToolWrench","{}"
"gregtech:meta_tool",8,"Darmstadtium Wrench","GTWrench,craftingToolWrench","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",9,"Darmstadtium File","craftingToolFile","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",10,"Darmstadtium Crowbar","craftingToolCrowbar","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",11,"Darmstadtium Screwdriver","craftingToolScrewdriver","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",12,"Darmstadtium Mortar","craftingToolMortar","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",13,"Darmstadtium Wire Cutter","craftingToolWireCutter","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",14,"Darmstadtium Scoop","craftingToolScoop","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",15,"Darmstadtium Branch Cutter","craftingToolBranchCutter","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",16,"Darmstadtium Universal Spade","craftingToolBlade,craftingToolCrowbar,craftingToolSaw,craftingToolShovel","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",17,"Darmstadtium Knife","craftingToolBlade,craftingToolKnife","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",18,"Darmstadtium Butchery Knife","craftingToolBlade","{GT.ToolStats:{Material:""darmstadtium""},ench:[{id:21s,lvl:3s}]}"
"gregtech:meta_tool",19,"Darmstadtium Sense","craftingToolBlade","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",23,"Darmstadtium Drill (LV)","craftingToolMiningDrill","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",24,"Darmstadtium Drill (MV)","craftingToolMiningDrill","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",25,"Darmstadtium Drill (HV)","craftingToolMiningDrill","{GT.ToolStats:{Material:""darmstadtium""}}"
"gregtech:meta_tool",26,"Darmstadtium Chainsaw (LV)","craftingToolSaw","{GT.ToolStats:{Material:""darmstadtium""}}"
